,initial_static_margin [calibers],frontal_surface_wind [m/s],lateral_surface_wind [m/s],out_rail_vel [m/s],out_rail_stability [calibers],out_rail_angle_of_attack [deg],out_rail_thrust_to_weight [ratio],burn_out_dynamic_pressure [Pa],burn_out_time [s],burn_out_accel [m/s²],apogee_alt [m],apogee_time [s],max_speed [m/s],max_speed_time [s],max_mach [-],max_mach_time [s],max_dynamic_pressure [Pa],max_dynamic_pressure_time [s],max_acceleration_power_on [m/s²],max_acceleration_power_on_time [s],max_Gs_power_on [G],max_Gs_power_on_time [s],max_acceleration_power_off [m/s²],max_acceleration_power_off_time [s],max_Gs_power_off [G],max_Gs_power_off_time [s],max_stability_margin [calibers],impact_speed [m/s],impact_time [s],impact_x [m],impact_y [m],impact_lat [°],impact_lon [°],impact_radius [m],inclination_deg,heading_deg,case_key
max_elev_86deg__North__ERA5_2024_0619_15Z,2.941823647181412,4.121294267980535,8.943069534368618,29.16366552640675,3.0200745044712196,18.88507290088427,9.473846077425641,47293.34614843415,4.519,32.40720213220211,3349.7667216526306,25.58261866173115,313.0383843464991,4.297353899162014,0.912270251843782,4.297353899162014,48996.801323573636,4.275835906867066,87.54179136301376,1.5222671696505468,8.92677839659963,1.5222671696505468,14.193068811551301,11.776695779291352,1.4472902379050239,11.776695779291352,4.206464041413016,12.683791163373346,166.94582502851378,291.67511014253904,448.929693789022,31.051328345530003,-103.52421987068251,535.3617840695836,86.0,0.0,max_elev_86deg__North
max_elev_86deg__North__ERA5_2024_0619_18Z,2.9418178999512823,4.932677637856674,8.375760509384886,29.163701374729584,3.0200731308578916,18.7028676092195,9.473845326138507,47466.82373632177,4.519,32.56241367947711,3352.5449040951407,25.587619646891824,312.7850382870001,4.281648043035778,0.9139234771311974,4.3066523405923185,49185.769112999216,4.281648043035778,87.50682371582975,1.5161350188096163,8.923212688923307,1.5161350188096163,14.441024266678054,11.527388600757178,1.472574657673931,11.527388600757178,4.206464041413016,12.578337982404843,167.27598847033727,111.91516679177039,547.0100015636508,31.052210228359062,-103.52610643980992,558.3412454482428,86.0,0.0,max_elev_86deg__North
max_elev_86deg__East__ERA5_2022_0616_15Z,2.9416249455043433,-4.545474720080994,3.0738250085252874,29.164993895712247,3.0199535131288813,10.552504503014152,9.47382593433071,46982.96933188279,4.519,32.256537492810345,3379.1388269380805,25.674425258215674,314.2245477813608,4.287621575513287,0.9083841998185782,4.309445628796655,48656.84532015903,4.287621575513287,87.50911373980819,1.5113101723420634,8.9234462063812,1.5113101723420634,15.654818263125284,10.509098360996608,1.5963471994131824,10.509098360996608,4.206464041413016,9.667641380280433,167.6842986827609,772.9661991553077,166.30235575546445,31.04878699103206,-103.51916893890808,790.6536653721525,86.0,90.0,max_elev_86deg__East
max_elev_86deg__East__ERA5_2022_0616_18Z,2.9418010695371164,-7.819234670467396,5.413344330392948,29.163096615785797,3.0201649166760176,17.784813747593198,9.473847420427123,47288.300747865826,4.519,32.25032686861549,3226.580657382525,25.06734114443598,313.83368377120723,4.293051342746346,0.9112238045189706,4.293051342746346,48954.753508301896,4.2724817802699055,87.76861132425032,1.5477615979377872,8.949907595789625,1.5477615979377872,15.596747433434482,10.537449657774172,1.5904256227595033,10.537449657774172,4.206464041413016,12.457117791634522,162.84533134528175,800.0576590694482,187.70708611016119,31.048979425475316,-103.5188846047404,821.7823361521303,86.0,90.0,max_elev_86deg__East
max_elev_86deg__East__ERA5_2022_0619_15Z,2.9416226481486785,-4.447053498891889,3.0758121299834253,29.16498243561137,3.0199579310682174,10.404855712526453,9.473825726141019,47071.340993305224,4.519,32.426698920356756,3377.1405471543185,25.6636748034646,314.1251937452589,4.300353692522608,0.9094676090535178,4.300353692522608,48761.57250430068,4.273371692523601,87.4980161116244,1.510156422706618,8.922314563242738,1.510156422706618,15.37934589195121,10.749590574504257,1.5682568351018147,10.749590574504257,4.206464041413016,9.611928622331975,167.8522246854505,742.5060925788343,113.65243989571809,31.048313628820022,-103.51948864784671,751.1538954241922,86.0,90.0,max_elev_86deg__East
max_elev_86deg__East__ERA5_2022_0619_18Z,2.9417887981086785,-6.518514433128594,6.5385726834876365,29.163156417908983,3.020167425310687,17.367002631176288,9.473845946534887,47709.250442902405,4.519,32.626840917516766,3229.115997266601,25.067996094666224,313.34964139308346,4.289428475197089,0.9157835814944421,4.306587434464013,49402.03830270142,4.262960273585389,87.70180388177249,1.5321726069710342,8.943095132565402,1.5321726069710342,15.926581944432787,10.247565639148196,1.624059382605965,10.247565639148196,4.206464041413016,12.22253254498606,163.49782825431524,619.5380056519563,163.16679576301476,31.04875888956471,-103.52077912621742,640.6642987452733,86.0,90.0,max_elev_86deg__East
max_elev_86deg__East__ERA5_2023_0616_15Z,2.941584091052111,4.043675513274354,-0.1355443523246476,29.16623076459801,3.019782526206433,7.976318083936093,9.473817417829185,46164.44073720095,4.519,31.997260493022452,3538.161960410046,26.323519309120563,314.6114567928458,4.298522109291622,0.9016341145561889,4.298522109291622,47805.92046053928,4.271145685710714,87.35581283715301,1.5013899167826004,8.907813864791036,1.5013899167826004,14.808499793230935,11.289462242813398,1.5100467329037883,11.289462242813398,4.206464041413016,8.963589392920891,171.30577068015194,728.8504562467577,174.88831133586154,31.04886421654353,-103.51963191491541,749.5391310752335,86.0,90.0,max_elev_86deg__East
max_elev_86deg__East__ERA5_2023_0616_18Z,2.941605767424167,4.763655223563745,-1.112070773335739,29.16616402825751,3.01978538547457,9.631358657849804,9.473819516637505,45918.90809563812,4.519,31.847159034198103,3543.7569243375547,26.35517788440515,314.7647691947263,4.296884078166271,0.9001202020264977,4.296884078166271,47542.25899681946,4.273232602206474,87.38703614952644,1.5078570801859503,8.910997756576043,1.5078570801859503,20.794131869122058,7.470936074187879,2.1204113401744795,7.470936074187879,4.206464041413016,9.403439654899408,170.99701630768135,739.3829447818548,238.42533743384212,31.049435479128782,-103.51952133276855,776.8743660108298,86.0,90.0,max_elev_86deg__East
max_elev_86deg__East__ERA5_2023_0619_15Z,2.9415879241194456,3.3986086013324908,-2.495401268587165,29.16622426853145,3.019781737407385,8.299776465029858,9.473817861612373,45981.96880243416,4.519,31.988551885576694,3537.2096250662444,26.329740609549354,314.83193042105955,4.2957002340527115,0.9002520564576644,4.306344869411532,47606.88900820241,4.27973328101448,87.38924243276875,1.5022514227659443,8.911222734855302,1.5022514227659443,14.526028592447108,11.568516575791783,1.481242686589927,11.568516575791783,4.206464041413016,9.065379309939642,170.875409394521,756.3280544907344,240.0010921125902,31.04944963616737,-103.51934349625407,793.4939509693664,86.0,90.0,max_elev_86deg__East
max_elev_86deg__East__ERA5_2023_0619_18Z,2.9415781177389717,3.483223426675167,-1.5220727345865912,29.166403308328412,3.0197603899324093,7.4904603903119344,9.473816398822207,45732.734765018846,4.519,31.74571626601239,3555.5046501284924,26.400560703385775,315.0851606537316,4.29325718658784,0.8985617546972521,4.30384234955517,47338.84862727084,4.277379442136843,87.39783577398984,1.5076070106472301,8.912099011791982,1.5076070106472301,15.37686139945191,10.752778496594848,1.5680034873735589,10.752778496594848,4.206464041413016,8.900988152122551,170.95620646228065,820.2082443748709,268.98599717680383,31.049710200213482,-103.51867306353789,863.1888732008237,86.0,90.0,max_elev_86deg__East
max_elev_86deg__East__ERA5_2024_0616_15Z,2.9415414345490327,1.3065776545957575,0.0972612330903513,29.16659479648833,3.01975539609748,2.5794550708532804,9.473812584592988,45729.84043305249,4.519,31.761178068050654,3552.6160021278574,26.389758977949253,315.2644602624476,4.29245702703017,0.9001076624823361,4.30878090023967,47335.21139509086,4.272141879649421,87.39650398238045,1.4953012326363782,8.911963206842342,1.4953012326363782,19.121488473671967,8.234565044125866,1.9498491812873884,8.234565044125866,4.206464041413016,8.148956961322133,170.8550651893873,818.7554415840717,116.28827738329763,31.04833727739941,-103.51868843439223,826.9724521290314,86.0,90.0,max_elev_86deg__East
max_elev_86deg__East__ERA5_2024_0616_18Z,2.941565338213927,-0.5213290699929074,3.120940077270987,29.16628626708074,3.0197953589561575,6.189925308096172,9.47381602809244,45643.00822902681,4.519,31.775780438468725,3522.425670877892,26.289727475532672,315.3990733253902,4.298643737864288,0.9000942155418125,4.298643737864288,47236.68219883477,4.281290862736664,87.45770392942669,1.4978450453144807,8.918203864665985,1.4978450453144807,15.461344040505335,10.652469005654488,1.576618319253296,10.652469005654488,4.206464041413016,8.664286133803754,169.80182837712158,1000.9122699526824,-174.10862970096815,31.04572614262243,-103.51677704732423,1015.9425116994466,86.0,90.0,max_elev_86deg__East
max_elev_86deg__East__ERA5_2024_0619_15Z,2.941823647181412,-8.943069534368618,4.121294267980536,29.162604132211143,3.0202340235626206,18.318134367901013,9.473850901351819,47836.78013254581,4.519,32.58582847389872,3189.529676771526,24.927204351192007,313.30738148814356,4.287923151948457,0.9165021114931532,4.307622714532721,49542.45371961284,4.268223589364192,87.77629442940965,1.563086126832531,8.950691054479323,1.563086126832531,15.725086099230351,10.331227547082793,1.6035125245859037,10.331227547082793,4.206464041413016,12.683791010013898,162.29752021270414,744.1646227625984,-74.99727280789277,31.046617455192038,-103.51947138130673,747.9342061304736,86.0,90.0,max_elev_86deg__East
max_elev_86deg__East__ERA5_2024_0619_18Z,2.9418178999512823,-8.375760509384886,4.932677637856675,29.162612332456053,3.0202366791680686,18.136302532134774,9.473850281026019,48043.334216118565,4.519,32.66862297235815,3185.7826936418983,24.900360004576758,313.0573869725513,4.2942913278939905,0.9184473116251579,4.2942913278939905,49768.1267865924,4.276256131990213,87.746118756928,1.5345810503316915,8.947613992232618,1.5345810503316915,14.296883242618032,11.676178403526652,1.4578763637550063,11.676178403526652,4.206464041413016,12.578391425701973,162.43850935758536,570.7935558243994,33.775859516393005,31.04759554451134,-103.52129075846659,571.7920006932004,86.0,90.0,max_elev_86deg__East
max_elev_86deg__South__ERA5_2022_0616_15Z,2.9416249455043433,-3.0738250085252874,-4.545474720080994,29.165111703976475,3.019935763488712,10.59784370075247,9.473825391098966,46951.50061099361,4.519,32.301132738991356,3394.8168643229374,25.730128834127136,314.1852997136336,4.288631084584958,0.9081886398998291,4.305927751998475,48623.87007466111,4.288631084584958,87.48505108380628,1.510926088697064,8.920992498335954,1.510926088697064,15.35927115071041,10.773583897242457,1.5662097811903566,10.773583897242457,4.206464041413016,9.667636499536215,168.15165126323478,204.0844190312075,-406.1343589508952,31.04364037872911,-103.52513930769862,454.52785130480186,86.0,180.0,max_elev_86deg__South
max_elev_86deg__South__ERA5_2022_0616_18Z,2.9418010695371164,-5.413344330392948,-7.819234670467395,29.16328927330082,3.020135940430588,17.893861265226196,9.473846522883502,47220.38897354331,4.519,32.242183702764514,3252.063195116073,25.161563448737812,313.7643492068767,4.293545497348431,0.9107207029543264,4.293545497348431,48883.34066813709,4.268218769108024,87.72434822667444,1.5358524144439447,8.94539401596615,1.5358524144439447,14.415832949472309,11.669340308606955,1.4700058582158342,11.669340308606955,4.206464041413016,12.456924208282153,163.5900732107971,273.6238427806052,-353.40610043573434,31.04411445082923,-103.5244095363235,446.951763799202,86.0,180.0,max_elev_86deg__South
max_elev_86deg__South__ERA5_2022_0619_15Z,2.9416226481486785,-3.0758121299834253,-4.447053498891889,29.16509251922358,3.0199413435645734,10.446672928800309,9.473825218652271,47039.302329486534,4.519,32.320704549648546,3392.103558181976,25.718708726470243,314.08543730088894,4.2979920996801555,0.9092325613692311,4.2979920996801555,48727.27448795735,4.272349664594623,87.47056031524606,1.5181158620963984,8.919514851172018,1.5181158620963984,14.775273945956497,11.318112601605577,1.506658639388221,11.318112601605577,4.206464041413016,9.611938593916188,168.27734642257383,173.94559911551116,-460.73583592106564,31.043149455024643,-103.52545559837971,492.4780014919826,86.0,180.0,max_elev_86deg__South
max_elev_86deg__South__ERA5_2022_0619_18Z,2.9417887981086785,-6.538572683487637,-6.518514433128593,29.163154691525875,3.020167683807141,17.366056508201744,9.473845953463089,47724.57747000913,4.519,32.548276342111336,3227.126680281639,25.054593933041374,313.33778888793324,4.299565205870952,0.9159209271787336,4.299565205870952,49418.73320645359,4.282223633688961,87.70280867365743,1.5357444539549836,8.943197592822976,1.5357444539549836,17.590749447821942,9.107448114354414,1.7937572410376574,9.107448114354414,4.206464041413016,12.222531874453082,163.442989173625,81.9147990649237,-369.26749329348763,31.043971868054633,-103.52642137089994,378.2439899180194,86.0,180.0,max_elev_86deg__South
max_elev_86deg__South__ERA5_2023_0616_15Z,2.941584091052111,0.13554435232464784,4.043675513274354,29.165919206758304,3.0198293858851675,7.921526549766977,9.473818839475994,46354.517509225836,4.519,32.02731533473917,3481.237609321858,26.081295476935892,314.6775299519313,4.29675557805628,0.903151579746994,4.302062080248729,47990.76240704465,4.286142573671383,87.42273027311664,1.5051666401245123,8.91463754422934,1.5051666401245123,17.880727636978012,8.945882551013876,1.8233267871268999,8.945882551013876,4.206464041413016,8.963594427191424,169.956511305087,131.21188310255172,-424.72238298080833,31.043473261912464,-103.52590404536598,444.5285827393039,86.0,180.0,max_elev_86deg__South
max_elev_86deg__South__ERA5_2023_0616_18Z,2.941605767424167,1.1120707733357393,4.763655223563745,29.16587519949382,3.0198289620512777,9.56892981968857,9.473820838800574,46107.456450106794,4.519,31.89079552563259,3489.204610593948,26.118832839029157,314.8159121040016,4.2955829347477446,0.9016559970268196,4.2955829347477446,47730.335942624595,4.27712615899873,87.44415434788795,1.5120376233203112,8.916822191868574,1.5120376233203112,21.960114321587998,4.395047423669297,2.239308461257208,4.395047423669297,4.206464041413016,9.403427761904126,169.7015120378142,144.80489257033642,-370.9721309587287,31.04395653539452,-103.52576139083466,398.2320665897798,86.0,180.0,max_elev_86deg__South
max_elev_86deg__South__ERA5_2023_0619_15Z,2.9415879241194456,2.4954012685871656,3.3986086013324903,29.166152596318053,3.01979254418558,8.287885177795951,9.473818188854073,46040.98511164726,4.519,31.982746659614783,3521.3487127053822,26.252837652152078,314.8413536326882,4.294039918051187,0.9007288995944268,4.304639968466285,47663.44357261846,4.27813984242854,87.40280290906487,1.5123347149186654,8.912605518608789,1.5123347149186654,16.103986818819994,10.153377836711147,1.64214964527336,10.153377836711147,4.206464041413016,9.065385552635052,170.6250311787181,147.22960248982486,-381.76876385860857,31.043859461249866,-103.52573594705865,409.17471195986917,86.0,180.0,max_elev_86deg__South
max_elev_86deg__South__ERA5_2023_0619_18Z,2.9415781177389717,1.5220727345865914,3.483223426675167,29.16624893074058,3.0197837051019603,7.467729043996704,9.473817103501027,45856.97944008037,4.519,31.755611640624856,3523.396659286863,26.261945651748945,315.10143666146394,4.297657228681775,0.899575115082161,4.308345144475825,47459.98910685043,4.276281397093675,87.42808931335813,1.5098007347610234,8.915184014251363,1.5098007347610234,22.445745659141608,6.831497882441441,2.288829076100565,6.831497882441441,4.206464041413016,8.900991607288047,170.30111736532905,209.1730245528136,-351.14255623454835,31.044134815845105,-103.52508589571202,408.7229489513709,86.0,180.0,max_elev_86deg__South
max_elev_86deg__South__ERA5_2024_0616_15Z,2.9415414345490327,-0.09726123309035122,1.3065776545957575,29.166484471097338,3.0197721165333204,2.5769886728193776,9.47381308827746,45817.10854059185,4.519,31.792295816898605,3529.9443545898785,26.296595214948088,315.2750882068017,4.297922757982969,0.9008322155157961,4.297922757982969,47421.28425469414,4.280345133319917,87.41916119209515,1.5019823342818532,8.914273599251034,1.5019823342818532,13.651829772362888,12.593895416376899,1.3920992155693217,12.593895416376899,4.206464041413016,8.149001033271967,170.42318728804548,191.03698264618916,-499.55557701607074,31.04280041934623,-103.52527624713024,534.837268023106,86.0,180.0,max_elev_86deg__South
max_elev_86deg__South__ERA5_2024_0616_18Z,2.941565338213927,-3.120940077270987,-0.5213290699929073,29.16608306632689,3.0198262023447953,6.137917962541646,9.47381695300663,45769.58183413973,4.519,31.837201692416425,3484.7308712034474,26.123460610243022,315.43627447999364,4.290364219493502,0.9011330045735668,4.306907734127181,47359.4333488099,4.266796727749351,87.5007534258236,1.513038909883063,8.922593691609633,1.513038909883063,16.44169141861253,9.868661800589173,1.6765859308339268,9.868661800589173,4.206464041413016,8.66420044985616,168.84442382288324,376.4333372944239,-759.9507082958626,31.04045913027119,-103.52333078448437,848.0726009405095,86.0,180.0,max_elev_86deg__South
max_elev_86deg__South__ERA5_2024_0619_15Z,2.941823647181412,-4.121294267980536,-8.943069534368618,29.162995485789736,3.0201751746737293,18.54083301721954,9.473849076515584,47661.99404596869,4.519,32.55248440078043,3245.8769367718223,25.160172831532833,313.19949062047016,4.285980471292747,0.9151706216772229,4.301462995304696,49362.27514852791,4.2641075891126246,87.69153835672468,1.5316493619863611,8.942048340332803,1.5316493619863611,14.14001616743503,11.80442311526113,1.441880373770353,11.80442311526113,4.206464041413016,12.683791421959512,163.9405702197049,241.5485093174883,-630.9772950012512,31.041618781363677,-103.52474620778547,675.6315779776702,86.0,180.0,max_elev_86deg__South
max_elev_86deg__South__ERA5_2024_0619_18Z,2.9418178999512823,-4.932677637856675,-8.375760509384886,29.162893704541137,3.0201944016619304,18.29461123672869,9.473848972103816,47916.48958881799,4.519,32.65731786961072,3225.9560556111546,25.069045540733946,312.974334604485,4.283508788106345,0.9174733769643608,4.304259037083463,49636.388425378944,4.283508788106345,87.68559966473767,1.5298999335682284,8.941442762282499,1.5298999335682284,14.330198441261823,11.649057201233363,1.4612735685745717,11.649057201233363,4.206464041413016,12.578341529249911,163.6042164994964,60.6144278514263,-516.0317265749471,31.042652294212,-103.52664490976551,519.5794950685379,86.0,180.0,max_elev_86deg__South
max_elev_86deg__West__ERA5_2022_0616_15Z,2.9416249455043433,4.5454747200809935,-3.073825008525288,29.165867188951314,3.019841760294745,10.779267772934933,9.473815857056042,46635.633140100064,4.519,32.36591811892068,3497.026736979681,26.160043453446495,314.03643166260275,4.292670841107549,0.9057326431339882,4.302176756934687,48307.87719353672,4.28791788319398,87.35297521091633,1.5138818059359362,8.907524507443044,1.5138818059359362,15.660669198006245,10.513994123802966,1.5969438287291018,10.513994123802966,4.206464041413016,9.667638097303977,170.91410747642996,-366.91011431202065,150.1600614544024,31.04864205026429,-103.53113161174862,396.4480748350911,86.0,270.0,max_elev_86deg__West
max_elev_86deg__West__ERA5_2022_0616_18Z,2.9418010695371164,7.819234670467395,-5.413344330392949,29.164350264620087,3.019976320583285,18.419286150307094,9.47384171877615,46662.13200253536,4.519,32.125704071485046,3421.095142462521,25.85698281074307,313.48947340983636,4.292979899504119,0.906297930760828,4.292979899504119,48319.50991238056,4.265077720515032,87.49391816559051,1.5112491335916602,8.921896689041672,1.5112491335916602,17.058519465349292,9.455852834292145,1.7394848868216255,9.455852834292145,4.206464041413016,12.457082521408026,168.45090676542188,-212.6398087271914,149.34163467031317,31.048634729659646,-103.52951259092836,259.84343767264517,86.0,270.0,max_elev_86deg__West
max_elev_86deg__West__ERA5_2022_0619_15Z,2.9416226481486785,4.447053498891888,-3.075812129983426,29.16584379754436,3.0198482287786725,10.623704232070715,9.473815739049467,46727.18730460294,4.519,32.36038147353737,3492.965154372595,26.142455074233585,313.9383299533563,4.298568038816245,0.9067960258754818,4.298568038816245,48412.717444026195,4.266931755437514,87.34520904828685,1.5127217195012055,8.906732579248454,1.5127217195012055,15.698381188229241,10.486386997591422,1.6007893815145073,10.486386997591422,4.206464041413016,9.611924882200263,170.99785812518797,-398.60910404821914,92.60036712119575,31.048124513723316,-103.5314642604037,409.2237112156433,86.0,270.0,max_elev_86deg__West
max_elev_86deg__West__ERA5_2022_0619_18Z,2.9417887981086785,6.518514433128593,-6.538572683487637,29.16421471179255,3.020008186631901,17.88431397204147,9.4738410957433,47139.40226336938,4.519,32.48480901860839,3395.0550338096127,25.7480625666361,313.09685850094144,4.291799151994102,0.9112931932582057,4.301087592972615,48830.90161007814,4.277866490526334,87.47466546966467,1.5119051406176494,8.919933460423762,1.5119051406176494,16.91821207466038,9.535964732843638,1.7251775147130144,9.535964732843638,4.206464041413016,12.222579889306454,168.267330233254,-429.8211507061046,115.62666388378538,31.048331534986097,-103.53179182951511,445.1019512372573,86.0,270.0,max_elev_86deg__West
max_elev_86deg__West__ERA5_2023_0616_15Z,2.941584091052111,-4.043675513274354,0.1355443523246481,29.165739975695985,3.0198776619382386,7.825142728560431,9.47381368611503,46521.693800347195,4.519,32.12669509995703,3425.7780636277357,25.851207434578797,314.7643170115598,4.29428657752364,0.9044721495405286,4.304928748522837,48162.5097150057,4.2783233210248435,87.49337617057182,1.5078566728725067,8.921841420930882,1.5078566728725067,16.9927614114801,9.517513859711364,1.7327794314551963,9.517513859711364,4.206464041413016,8.963601916719083,168.41425583306736,-438.10275139215474,168.6369438445557,31.04880815382901,-103.53187876517502,469.43843004872105,86.0,270.0,max_elev_86deg__West
max_elev_86deg__West__ERA5_2023_0616_18Z,2.941605767424167,-4.763655223563745,1.1120707733357396,29.165560975625308,3.019897241311272,9.417925275893209,9.473816260911521,46342.25022413044,4.519,31.930640946771558,3411.5880213113387,25.79801743277483,314.9319320548452,4.291230374430947,0.9035065399423785,4.307794490954122,47963.23924479414,4.269039167161851,87.53702057844175,1.5210174275524777,8.926291911961961,1.5210174275524777,21.640521993227946,7.139860843053702,2.206719113379997,7.139860843053702,4.206464041413016,9.403439336593392,167.54048130065365,-412.2108009483261,217.8462677078492,31.04925061021464,-103.53160705654778,466.2346413263395,86.0,270.0,max_elev_86deg__West
max_elev_86deg__West__ERA5_2023_0619_15Z,2.9415879241194456,-3.3986086013324903,2.4954012685871656,29.16583868108595,3.0198610106565975,8.167478916558027,9.473813636463387,46278.571333815584,4.519,32.05067605947653,3442.107565291849,25.923333643712432,314.96364510068037,4.293225230464073,0.9025866861615793,4.293225230464073,47900.14697658879,4.267321931316189,87.5039895899469,1.5073373672689299,8.922923688512071,1.5073373672689299,14.349140767826636,11.776780576060705,1.463205148325538,11.776780576060705,4.206464041413016,9.065401080934492,168.48931799804777,-425.07144822581074,206.26524785008294,31.049146479278843,-103.53174202117097,472.4733733952044,86.0,270.0,max_elev_86deg__West
max_elev_86deg__West__ERA5_2023_0619_18Z,2.9415781177389717,-3.4832234266751665,1.5220727345865916,29.1658554701236,3.0198430904023157,7.367859636051117,9.473818897326371,46062.38976631108,4.519,31.80649251005987,3455.7723285985167,25.98067138282422,315.2048733563719,4.296970237719005,0.9012120735403312,4.296970237719005,47667.00085877528,4.278823874546429,87.51154080017743,1.5074960997673383,8.923693697662038,1.5074960997673383,22.997143469675827,6.640808469181527,2.3450560048207927,6.640808469181527,4.206464041413016,8.900987761218717,168.47298375992776,-365.80477635863014,247.02248710717976,31.04951295249695,-103.53112004668776,441.39918842630897,86.0,270.0,max_elev_86deg__West
max_elev_86deg__West__ERA5_2024_0616_15Z,2.9415414345490327,-1.3065776545957575,-0.09726123309035115,29.166389577731888,3.0197864874623397,2.563390415892648,9.47381352121383,45868.24532810792,4.519,31.78249875575612,3512.869872385453,26.21951946839741,315.2981712885259,4.299238239126543,0.9012408102787781,4.299238239126543,47471.730406766976,4.278611001758501,87.43696132320068,1.512578869839094,8.916088707479178,1.512578869839094,18.438658644259895,8.609830851133886,1.8802199165117441,8.609830851133886,4.206464041413016,8.149005467291095,169.98291038673156,-413.8156890930137,117.65626070097753,31.0483497890732,-103.53162385837048,430.21671308964994,86.0,270.0,max_elev_86deg__West
max_elev_86deg__West__ERA5_2024_0616_18Z,2.941565338213927,0.5213290699929071,-3.120940077270987,29.166367510569557,3.019783045383601,6.205200623996316,9.473815657048203,45662.413046335176,4.519,31.663190819795233,3529.2751739397027,26.295085659211438,315.35525370702,4.297587677502093,0.9002862243279544,4.297587677502093,47251.05759558889,4.280019455280894,87.44380324977335,1.5111679811744247,8.916786389824594,1.5111679811744247,15.0612177415831,11.042256971219755,1.5358167918283105,11.042256971219755,4.206464041413016,8.664284300884859,170.08100657357537,-229.28076707373765,-169.0688205002814,31.045771859277945,-103.52968716041231,284.87529941235323,86.0,270.0,max_elev_86deg__West
max_elev_86deg__West__ERA5_2024_0619_15Z,2.941823647181412,8.943069534368618,-4.121294267980537,29.160676307769922,3.0200083751294877,19.066056200573648,9.473819290316104,47110.16086038936,4.519,32.51655815229361,3411.730778693711,25.84186493021503,312.93255022153824,4.292364392532791,0.9108575565554775,4.297173445059592,48809.3155079708,4.28274628747919,87.46185744850129,1.5169823128905124,8.918627405740114,1.5169823128905124,14.562676344866004,11.397720551612272,1.484979717321002,11.397720551612272,4.206464041413016,12.683793784782496,168.67214542914925,-252.75189253892464,-140.30267145239364,31.04603049442978,-103.52993348262328,289.0819240261944,86.0,270.0,max_elev_86deg__West
max_elev_86deg__West__ERA5_2024_0619_18Z,2.9418178999512823,8.375760509384884,-4.932677637856676,29.163982623825778,3.0200308707671875,18.8286207343421,9.473844070283487,47334.69852964835,4.519,32.546337151870965,3397.137811694616,25.778096398406603,312.721519583533,4.293432253456311,0.9129129217474686,4.293432253456311,49054.652552452,4.274055338021126,87.45141196920427,1.513339710718337,8.917562263280965,1.513339710718337,15.570447876887629,10.488392371050894,1.5877438143390077,10.488392371050894,4.206464041413016,12.57834270732876,168.5173428710874,-441.0556029259402,-41.23889499679565,31.046921133450315,-103.53190966275027,442.9793351082208,86.0,270.0,max_elev_86deg__West
